680.091387 295.948759
441.790230 168.400859
242.044107 35.309204
10.797972 481.520955
313.230613 466.919286
365.952814 568.947726
304.434147 624.706509
442.294791 648.553700
512.446424 687.044226
922.686378 589.954540
680.091387 295.948759

